Lat,Lon,MRMSrain,RAPrain,WindSpeed,woro,Q
40.95,-116.15,0.0651,0,5.63536596298218,0.0242840275168419,3.99994917188451e-07
40.85,-116.15,0.0126,0,5.63536596298218,0.0242840275168419,3.99994917188451e-07
40.75,-116.15,0.0149,0.359999984502792,6.02908658981323,0.0164982788264751,2.09629490655061e-07
40.65,-116.15,0.2413,0,6.06914329528809,0.0348529405891895,3.65011175063046e-07
40.55,-116.15,0,0,6.0919041633606,0.0912705734372139,5.78425613184663e-07
40.45,-116.15,0,0,6.14686632156372,0.0580897070467472,5.70374822927988e-07
40.35,-116.15,0.074,0,6.35241317749023,-0.0181368701159954,5.38207586942008e-07
40.25,-116.15,0.0574,0,6.35241317749023,-0.0181368701159954,5.38207586942008e-07
40.15,-116.15,0,0,6.6670618057251,0.00873405858874321,4.23092700430061e-07
48.25,-116.05,0.0367,0,7.04022455215454,0.0974330455064774,-6.04689716965368e-07
47.85,-116.05,0.0066,0,6.02890920639038,-0.0162759348750114,-3.61418557304205e-07
47.75,-116.05,0.0027,0,5.80782651901245,0.0640634223818779,-3.96253483359033e-07
43.15,-116.05,0.0069,0,0.0723870098590851,0.000702553195878863,2.7528386681297e-07
41.35,-116.05,0,0.359999984502792,4.4002513885498,0.0161026455461979,5.87617762448644e-07
41.25,-116.05,0.2411,0,4.76893901824951,-0.00324971787631512,4.67748691335146e-07
41.15,-116.05,4.0114,0,5.06922912597656,0.00939041655510664,4.11916687426128e-07
41.05,-116.05,2.1615,0,5.46734857559204,0.0172045975923538,3.31429077959911e-07
40.95,-116.05,0.5686,0,5.63536596298218,0.0242840275168419,3.99994917188451e-07
40.85,-116.05,0.2452,0,5.63536596298218,0.0242840275168419,3.99994917188451e-07
40.75,-116.05,0.1417,0,5.8506007194519,-0.0160002652555704,5.43246017059573e-07
40.65,-116.05,0.4015,0,6.04369354248047,-0.0131426081061363,6.01921499310265e-07
40.55,-116.05,0.0291,0,6.21636056900024,0.0196456238627434,6.01290821578004e-07
40.45,-116.05,0,0,6.411292552948,0.05831278860569,5.65683762943081e-07
40.35,-116.05,0,0,6.35241317749023,-0.0181368701159954,5.38207586942008e-07
40.25,-116.05,0,0,6.99949216842651,0.0164503939449787,3.35925705030604e-07
47.85,-115.95,0.0716,0,6.02890920639038,-0.0162759348750114,-3.61418557304205e-07
47.75,-115.95,0.0012,0,5.80782651901245,0.0640634223818779,-3.96253483359033e-07
41.35,-115.95,0.0773,0,4.18825578689575,-0.0192519463598728,5.53446625417564e-07
41.25,-115.95,0.2754,0,4.76893901824951,-0.00324971787631512,4.67748691335146e-07
41.15,-115.95,0.2821,0,5.06922912597656,0.00939041655510664,4.11916687426128e-07
40.95,-115.95,0.1121,0,5.54616212844849,0.0302416272461414,4.61476247437531e-07
40.85,-115.95,0.0086,0,5.85335540771484,0.0180785246193409,4.90594345592399e-07
40.75,-115.95,0.1416,0,5.85335540771484,0.0180785246193409,4.90594345592399e-07
40.65,-115.95,0.1591,0,6.14590311050415,-0.0455885082483292,5.20735113695991e-07
40.55,-115.95,0,0,6.21636056900024,0.0196456238627434,6.01290821578004e-07
40.45,-115.95,0,0,6.411292552948,0.05831278860569,5.65683762943081e-07
40.35,-115.95,0,0,6.70006895065308,0.0256948843598366,4.99274335652444e-07
40.25,-115.95,0,0,6.99949216842651,0.0164503939449787,3.35925705030604e-07
47.85,-115.85,0.009,0,6.32486438751221,-0.0438687168061733,-3.59313730768918e-07
42.35,-115.85,0.014,0.359999984502792,0.0894442573189735,-6.60591467749327e-06,4.91426305870846e-07
42.25,-115.85,0.2065,0,0.496873050928116,0.00462264381349087,3.71989813174878e-07
42.15,-115.85,0.2907,0,1.206866979599,0.0190595723688602,3.21081813581259e-07
41.35,-115.85,0,0,4.18825578689575,-0.0192519463598728,5.53446625417564e-07
41.25,-115.85,0.0334,0,4.80955171585083,-0.00336500536650419,4.27467512054136e-07
41.15,-115.85,0.0364,0,5.23154020309448,-0.0100498199462891,3.48307196418318e-07
41.05,-115.85,0.0192,0,5.49959516525269,-0.0129058724269271,3.16786668008717e-07
40.95,-115.85,0,0,5.73784589767456,0.0183147974312305,2.98293372225089e-07
40.85,-115.85,0.0102,0,5.85335540771484,0.0180785246193409,4.90594345592399e-07
40.75,-115.85,0.0345,0,6.33425140380859,-0.0155023317784071,3.1332757544078e-07
40.65,-115.85,0,0,6.14590311050415,-0.0455885082483292,5.20735113695991e-07
40.55,-115.85,0,0,6.43557548522949,-0.116861291229725,4.95134088396298e-07
40.45,-115.85,0,0,6.69672155380249,-0.0356364026665688,4.47535256853371e-07
40.25,-115.85,0,0,7.25059080123901,-0.0821947604417801,2.4982040258692e-07
42.45,-115.75,0.0551,0.359999984502792,1.75586950778961,0.0199683457612991,6.55353517231561e-07
42.35,-115.75,0.3853,0,1.51846647262573,0.0133588453754783,5.19397474363359e-07
42.25,-115.75,0.543,0,1.58629858493805,0.0182435847818851,3.62089508598729e-07
42.15,-115.75,1.1894,0,1.9122656583786,0.0243700072169304,2.99699138395226e-07
41.25,-115.75,0.1251,0,5.21001815795898,-0.0255824103951454,3.05354035390337e-07
41.15,-115.75,0.0559,0,5.59943246841431,0.0151651194319129,1.9513015558914e-07
41.05,-115.75,0.012,0,5.49959516525269,-0.0129058724269271,3.16786668008717e-07
40.95,-115.75,0.4597,0,5.73784589767456,0.0183147974312305,2.98293372225089e-07
40.85,-115.75,0.0878,0,6.0260272026062,0.017745491117239,3.40198226922439e-07
40.75,-115.75,0,0,6.33425140380859,-0.0155023317784071,3.1332757544078e-07
40.65,-115.75,0,0,6.33425140380859,-0.0155023317784071,3.1332757544078e-07
40.45,-115.75,0,0,6.88615655899048,-0.0410613119602203,2.93283619612339e-07
42.45,-115.65,0,0,3.10047268867493,0.00124845234677196,5.61490764994232e-07
42.35,-115.65,0.3013,0,2.8409731388092,-0.00137254467699677,3.89346780593769e-07
42.25,-115.65,2.1923,0,2.68177676200867,0.0115618463605642,2.17997055074193e-07
42.15,-115.65,0.4525,0,1.9122656583786,0.0243700072169304,2.99699138395226e-07
41.35,-115.65,0.1244,0,5.21001815795898,-0.0255824103951454,3.05354035390337e-07
41.15,-115.65,0.0275,0,5.59943246841431,0.0151651194319129,1.9513015558914e-07
41.05,-115.65,0.4246,0,5.79029178619385,-0.00407354906201363,1.52076779613708e-07
40.95,-115.65,0.4389,0,5.94256162643433,-0.010725099593401,1.8507647325805e-07
40.85,-115.65,0.1794,0,6.143874168396,-0.00187773536890745,2.25657743158081e-07
40.75,-115.65,0,0,6.39918613433838,0.0481835044920444,2.27673126573791e-07
40.65,-115.65,0,0,6.66697216033936,0.16098652780056,1.94583122947734e-07
40.55,-115.65,0,0,6.62472724914551,-0.0283273477107286,3.05277183088037e-07
42.35,-115.55,3.1329,0,2.8409731388092,-0.00137254467699677,3.89346780593769e-07
42.25,-115.55,2.3304,0,2.68177676200867,0.0115618463605642,2.17997055074193e-07
41.45,-115.55,0.4555,0,4.68289184570312,0.0373700894415379,3.08795620185265e-07
41.35,-115.55,4.1971,0,5.42900228500366,0.0049327164888382,2.20563805441998e-07
41.25,-115.55,0.8534,0,5.77968215942383,-0.0241420194506645,1.16667308702745e-07
41.15,-115.55,0.0114,0,5.77968215942383,-0.0241420194506645,1.16667308702745e-07
41.05,-115.55,0.0185,0,5.92036437988281,0.029766071587801,7.76039996708278e-08
40.95,-115.55,0.1986,0,5.98474931716919,-0.00891611352562904,1.37128282062804e-07
40.85,-115.55,0.0302,0,6.143874168396,-0.00187773536890745,2.25657743158081e-07
40.75,-115.55,0,0,6.39918613433838,0.0481835044920444,2.27673126573791e-07
40.65,-115.55,0,0,6.66697216033936,0.16098652780056,1.94583122947734e-07
42.55,-115.45,0.4361,0,4.03715705871582,-0.0102761602029204,1.66959765124375e-07
42.45,-115.45,3.3153,0,4.03715705871582,-0.0102761602029204,1.66959765124375e-07
42.35,-115.45,1.7115,0,3.72479939460754,-0.0132443103939295,5.12966344956567e-08
42.25,-115.45,0.3637,0,3.46221160888672,-0.0124262804165483,-5.06632176211497e-08
42.15,-115.45,0.0021,0,3.29941463470459,0.00277375243604183,5.00676193837535e-08
42.05,-115.45,0.0546,0,3.03806638717651,0.0456373877823353,4.60685157577245e-07
41.55,-115.45,0.0519,0,3.34834408760071,-0.0194580834358931,4.1036878428713e-07
41.45,-115.45,1.0089,0,4.50818538665771,-0.00986824370920658,2.25884690507883e-07
41.35,-115.45,1.9048,0,5.21335506439209,0.0423028022050858,1.9436023990238e-07
41.25,-115.45,0.0288,0,5.56361961364746,0.00896581634879112,1.36832269959086e-07
41.15,-115.45,0,0,5.75804948806763,0.0295214466750622,1.27463763988089e-07
40.85,-115.45,0,0,6.14245700836182,0.014233373105526,1.90639639185974e-07
42.65,-115.35,0.0729,0,4.60193586349487,-0.0152029972523451,2.3537262805462e-08
42.45,-115.35,2.861,0,4.16310787200928,-0.0157943647354841,-1.29844806906476e-07
42.35,-115.35,0.1735,0,4.16310787200928,-0.0157943647354841,-1.29844806906476e-07
42.25,-115.35,0.0559,0,3.87396144866943,-0.0168203916400671,-2.21478927642238e-07
42.15,-115.35,0.1727,0,3.29941463470459,0.00277375243604183,5.00676193837535e-08
41.55,-115.35,0.0671,0,2.91087126731873,0.013006741181016,4.20605118733874e-07
41.45,-115.35,0.0103,0,4.50818538665771,-0.00986824370920658,2.25884690507883e-07
41.25,-115.35,0,0,5.56361961364746,0.00896581634879112,1.36832269959086e-07
41.15,-115.35,0,0,5.75804948806763,0.0295214466750622,1.27463763988089e-07
41.05,-115.35,0,0,5.75804948806763,0.0295214466750622,1.27463763988089e-07
40.95,-115.35,0,0,5.90971326828003,0.00690914690494537,1.55140710944579e-07
42.75,-115.25,0.0333,0,4.46898078918457,-0.0151942931115627,-8.58501394418454e-08
42.65,-115.25,0.6076,0,4.54843091964722,-0.0116404686123133,-1.61591174219211e-07
42.55,-115.25,1.9658,0,4.43685531616211,-0.0180024839937687,-1.28736203919289e-07
42.45,-115.25,1.2875,0,4.16310787200928,-0.0157943647354841,-1.29844806906476e-07
42.35,-115.25,2.0131,0,4.16310787200928,-0.0157943647354841,-1.29844806906476e-07
42.75,-115.15,0.5235,0,4.46898078918457,-0.0151942931115627,-8.58501394418454e-08
42.55,-115.15,3.5796,0,4.40550661087036,-0.0166478492319584,-2.35227275879879e-07
42.45,-115.15,2.0866,0,4.16487455368042,-0.00652494188398123,-3.09212282445515e-07
42.35,-115.15,10.3016,0,3.91924929618835,-0.0134440679103136,-3.74839999039978e-07
42.25,-115.15,1.1201,0,3.91924929618835,-0.0134440679103136,-3.74839999039978e-07
42.75,-115.05,0.105,0,4.10653591156006,-0.0204153805971146,-2.00583258447296e-07
42.65,-115.05,1.5172,0,4.17630863189697,0.00649555586278439,-3.81122703174697e-07
42.55,-115.05,1.0243,0,4.05107116699219,0.00632545910775661,-3.7635729199792e-07
42.45,-115.05,4.8885,0,3.85344314575195,0.0172999240458012,-4.09418049684973e-07
42.35,-115.05,3.8332,0,3.91924929618835,-0.0134440679103136,-3.74839999039978e-07
42.55,-114.95,0,0,4.05107116699219,0.00632545910775661,-3.7635729199792e-07
42.45,-114.95,0,0,3.85344314575195,0.0172999240458012,-4.09418049684973e-07
42.35,-114.95,0.0022,0,3.72325253486633,-0.0145077761262655,-4.85269708860869e-07
42.65,-114.85,0,0,3.68422603607178,-0.00231647677719593,-4.74756006951793e-07
42.55,-114.85,0,0,3.51507782936096,4.3235719203949e-05,-4.86930503029726e-07
46.45,-114.75,0.0297,0.719999969005585,2.42464828491211,-0.0145132411271334,5.4105601776655e-08
46.15,-114.75,0.0041,0,2.57437229156494,0.044192910194397,-1.8842474247549e-09
42.65,-114.75,0,0,3.17061114311218,-0.0196003951132298,-5.8084481224796e-07
46.55,-114.65,1.8536,0,2.39680647850037,0.00453309249132872,-2.20128661965191e-08
46.45,-114.65,2.0975,0.719999969005585,2.42464828491211,-0.0145132411271334,5.4105601776655e-08
46.35,-114.65,0,0.719999969005585,2.42464828491211,-0.0145132411271334,5.4105601776655e-08
46.15,-114.65,0.1568,0,2.57475590705872,0.0465296134352684,1.97098284360209e-08
42.65,-114.65,0,0,2.36553621292114,-0.0153090097010136,-6.93200036039343e-07
42.45,-114.65,0,0,2.81497192382812,-0.0214685872197151,-5.95990968577098e-07
47.95,-114.55,0.0004,0,6.65204286575317,0.00589017663151026,-5.34330126811255e-08
46.65,-114.55,0.2026,0,2.81562757492065,-0.010250810533762,-9.97492151100232e-08
46.55,-114.55,4.6587,0,2.65168905258179,0.0712855383753777,-7.81930111770635e-08
46.45,-114.55,0.391,0,2.57666563987732,0.0330825075507164,1.51151162697261e-08
46.15,-114.55,0.3321,0,2.57475590705872,0.0465296134352684,1.97098284360209e-08
46.05,-114.55,0.1445,0,2.52887487411499,0.0684194639325142,-1.36673207862259e-07
42.65,-114.55,0,0,2.36553621292114,-0.0153090097010136,-6.93200036039343e-07
42.55,-114.55,0.0445,0,2.36553621292114,-0.0153090097010136,-6.93200036039343e-07
42.45,-114.55,1.3593,0,2.25830793380737,-0.0110862664878368,-5.99795043854101e-07
47.95,-114.45,0.0524,0,6.65204286575317,0.00589017663151026,-5.34330126811255e-08
46.65,-114.45,2.2335,0,3.07215547561646,0.065089076757431,-1.13026239034753e-07
46.55,-114.45,2.9389,0,2.9001886844635,0.0387558415532112,-5.78134162765309e-08
46.45,-114.45,0.2047,0,2.57666563987732,0.0330825075507164,1.51151162697261e-08
46.25,-114.45,0.0068,0,2.64203476905823,0.0400234125554562,3.51946418675197e-08
46.15,-114.45,0.6915,0,2.64203476905823,0.0400234125554562,3.51946418675197e-08
46.05,-114.45,0.0606,0,2.53847622871399,0.0238311868160963,7.55545670472202e-09
42.65,-114.45,0,0,1.9852911233902,-0.00807053223252296,-7.02436580013455e-07
42.55,-114.45,0.1176,0,1.74337923526764,-0.025241868570447,-5.69082203583093e-07
42.35,-114.45,0,0,2.4576244354248,-0.0350114405155182,-3.64556001386518e-07
47.95,-114.35,0.0405,0,6.4106240272522,-0.0563562735915184,-1.38008331873607e-07
46.65,-114.35,0.1786,0,3.07215547561646,0.065089076757431,-1.13026239034753e-07
46.55,-114.35,1.1247,0,2.9001886844635,0.0387558415532112,-5.78134162765309e-08
46.45,-114.35,0.3579,0,2.82626628875732,-0.00506134005263448,5.7387907759221e-09
46.25,-114.35,0.0899,0,2.74931502342224,-0.0978450030088425,1.09421129934617e-07
46.15,-114.35,0.7189,0,2.61846375465393,-0.061220545321703,1.69475796951701e-07
46.05,-114.35,0.0015,0,2.61846375465393,-0.061220545321703,1.69475796951701e-07
42.75,-114.35,0.0454,0,2.43253397941589,0.00646876357495785,-6.6158730760435e-07
42.65,-114.35,0.3221,0,1.9852911233902,-0.00807053223252296,-7.02436580013455e-07
42.45,-114.35,6.2646,0,1.74337923526764,-0.025241868570447,-5.69082203583093e-07
42.35,-114.35,0.4381,0,1.9604287147522,-0.0506388060748577,-3.72239810531028e-07
42.25,-114.35,2.6102,0,2.551682472229,-0.054261676967144,-2.79812638837029e-07
48.05,-114.25,0.0302,0,6.42208242416382,-0.0969837009906769,-7.59848788334239e-08
47.95,-114.25,0.0667,0,6.27951812744141,0.0101109445095062,-1.28276752775491e-07
46.65,-114.25,0.0121,0,3.37301206588745,-0.0331777445971966,-3.13886658886986e-08
46.55,-114.25,0.8396,0,3.17372155189514,-0.122503727674484,1.08809814491906e-08
46.45,-114.25,0.788,0,3.09593057632446,-0.0889384746551514,8.60638422750526e-08
46.35,-114.25,0.0315,0,2.78269100189209,-0.0884656384587288,9.95123698999123e-08
46.25,-114.25,0.1247,0,2.74931502342224,-0.0978450030088425,1.09421129934617e-07
46.15,-114.25,0.2613,0,2.61846375465393,-0.061220545321703,1.69475796951701e-07
42.85,-114.25,0.1514,0,2.93525791168213,0.00648114643990993,-4.16122816204734e-07
42.75,-114.25,1.332,0,2.40436553955078,0.001351437298581,-6.08040693350631e-07
42.65,-114.25,0.8411,0,1.82338953018188,-0.00315544242039323,-6.37923051272082e-07
42.55,-114.25,0,0,1.46775007247925,-0.018627280369401,-4.80417497783492e-07
42.45,-114.25,0.0219,0,1.57003927230835,-0.049547765403986,-3.17002474048422e-07
42.35,-114.25,0.0488,0,1.57003927230835,-0.049547765403986,-3.17002474048422e-07
42.25,-114.25,0.3198,0,2.551682472229,-0.054261676967144,-2.79812638837029e-07
42.15,-114.25,0,0,3.20518803596497,-0.0191516652703285,-3.75699357846315e-07
41.45,-114.25,0,0.359999984502792,3.95606350898743,-0.00754942372441292,-7.58032427938815e-08
41.35,-114.25,0,0,3.95869851112366,0.0106594879180193,1.50092034800764e-07
48.05,-114.15,0.1304,0,6.42208242416382,-0.0969837009906769,-7.59848788334239e-08
46.75,-114.15,0,0,3.96993899345398,-0.0216986741870642,1.01015515951985e-07
46.65,-114.15,0.0796,0,3.68358373641968,-0.130984276533127,1.69530380844662e-07
46.55,-114.15,0.8655,0,3.17372155189514,-0.122503727674484,1.08809814491906e-08
46.45,-114.15,2.026,0,3.09593057632446,-0.0889384746551514,8.60638422750526e-08
46.25,-114.15,0.0049,0,2.86970591545105,-0.0983047485351562,2.02873735588582e-07
46.15,-114.15,0.0129,0,2.70349144935608,-0.0244761724025011,1.71413603311521e-07
42.85,-114.15,0.3613,0,3.03922414779663,0.00507324561476707,-3.59219200163352e-07
42.75,-114.15,1.5817,0,2.48279976844788,0.00847289711236954,-5.45194609458122e-07
42.65,-114.15,0.0964,0,1.91892063617706,0.00159446150064468,-5.24339384355699e-07
42.55,-114.15,0,0,1.46775007247925,-0.018627280369401,-4.80417497783492e-07
42.45,-114.15,0,0,1.57003927230835,-0.049547765403986,-3.17002474048422e-07
42.25,-114.15,0.0005,0,2.03377771377563,-0.0391676090657711,-2.53410661343878e-07
42.15,-114.15,0,0,2.65523886680603,0.0181586928665638,-3.15161173602974e-07
42.05,-114.15,0.0405,0,3.18134713172913,0.0540262684226036,-4.32190802257537e-07
48.05,-114.05,0.7216,0,6.492431640625,0.00720858015120029,-4.10111852033879e-07
47.95,-114.05,0.0156,0,6.28907108306885,0.0505187995731831,-2.66128495240991e-07
47.75,-114.05,0.0242,0,6.15136432647705,0.222489684820175,-3.33205093738798e-07
46.65,-114.05,0.0274,0,3.68358373641968,-0.130984276533127,1.69530380844662e-07
46.55,-114.05,0.8521,0,3.44948530197144,-0.083225816488266,1.64766163379682e-07
46.45,-114.05,2.061,0,3.25795865058899,-0.0120850326493382,1.71086114164609e-07
46.35,-114.05,0,0,3.14470410346985,0.134317740797997,1.65384378192357e-07
46.25,-114.05,0.0186,0,2.97975039482117,0.0737195312976837,1.49518513126168e-07
46.15,-114.05,0.0607,0,2.70349144935608,-0.0244761724025011,1.71413603311521e-07
42.85,-114.05,1.0618,0,3.03922414779663,0.00507324561476707,-3.59219200163352e-07
42.75,-114.05,2.409,0,2.48279976844788,0.00847289711236954,-5.45194609458122e-07
42.65,-114.05,0,0,1.91892063617706,0.00159446150064468,-5.24339384355699e-07
42.55,-114.05,0,0,1.49349939823151,-0.0100013883784413,-4.02551592060263e-07
42.45,-114.05,0,0,1.41354155540466,-0.0296136103570461,-2.31262006877841e-07
42.35,-114.05,0.007,0,1.72356653213501,-0.0315256975591183,-1.37767486307894e-07
42.25,-114.05,0.0103,0,1.72356653213501,-0.0315256975591183,-1.37767486307894e-07
41.75,-114.05,0.0064,0,3.67194128036499,-0.0065450519323349,-4.03351805289276e-07
40.65,-114.05,0,0,5.88030815124512,-0.0220294781029224,7.51343804950011e-08
48.05,-113.95,0.4887,0,6.492431640625,0.00720858015120029,-4.10111852033879e-07
47.95,-113.95,0.02,0,6.28907108306885,0.0505187995731831,-2.66128495240991e-07
47.85,-113.95,0.0012,0,6.14026880264282,0.0148696936666965,-3.35410391016921e-07
47.75,-113.95,0.261,0,6.06712198257446,0.0433751679956913,-3.56430717829426e-07
46.65,-113.95,0.0117,0,3.54951643943787,0.0943227931857109,1.8763651610243e-07
46.55,-113.95,0.4334,0,3.54951643943787,0.0943227931857109,1.8763651610243e-07
46.45,-113.95,0.2805,0,3.25795865058899,-0.0120850326493382,1.71086114164609e-07
46.35,-113.95,0.0175,0,3.14470410346985,0.134317740797997,1.65384378192357e-07
46.25,-113.95,0.1183,0,2.97975039482117,0.0737195312976837,1.49518513126168e-07
46.15,-113.95,0.0355,0,2.79204535484314,0.0464729778468609,1.3446765478875e-07
42.85,-113.95,5.2251,0,3.16792178153992,-0.00235900189727545,-1.83920406016114e-07
42.75,-113.95,2.4612,0,2.60568737983704,0.00259472499601543,-4.85660564208956e-07
42.65,-113.95,0,0,2.0204746723175,0.00725557003170252,-5.08783728037088e-07
42.55,-113.95,0.0581,0,1.64530253410339,-0.00357418367639184,-3.41574633466735e-07
42.45,-113.95,0.0017,0,1.56264305114746,-0.012742324732244,-1.3391579045674e-07
42.35,-113.95,0.0282,0,1.72356653213501,-0.0315256975591183,-1.37767486307894e-07
42.25,-113.95,0.0005,0,2.27208113670349,-0.0445097610354424,7.81291120688365e-08
40.65,-113.95,0,0,5.88030815124512,-0.0220294781029224,7.51343804950011e-08
40.55,-113.95,0,0,6.11757326126099,-0.0552139803767204,8.01557007434894e-08
46.65,-113.85,0,0,3.54951643943787,0.0943227931857109,1.8763651610243e-07
46.55,-113.85,0.0281,0,3.54951643943787,0.0943227931857109,1.8763651610243e-07
46.35,-113.85,0.176,0,3.17929553985596,0.0850072279572487,1.88612816032219e-07
46.25,-113.85,0.1409,0,3.02659296989441,0.0945365652441978,1.86609113939085e-07
46.15,-113.85,0.002,0,2.83102917671204,0.0118379900231957,1.50199454651556e-07
46.05,-113.85,0.0242,0,2.58607220649719,0.036810465157032,9.3521329347368e-08
42.95,-113.85,0.0075,0,3.33218169212341,0.00438579404726624,-1.13403615387142e-07
42.75,-113.85,0.2798,0,2.78244137763977,0.000694112852215767,-3.66878538216042e-07
42.65,-113.85,0.0472,0,2.0204746723175,0.00725557003170252,-5.08783728037088e-07
42.45,-113.85,1.4984,0,1.56264305114746,-0.012742324732244,-1.3391579045674e-07
46.65,-113.75,0.005,0,3.55591702461243,0.0127714090049267,2.6043170464618e-07
46.55,-113.75,0,0,3.32755208015442,0.0411380901932716,2.43059020021974e-07
46.35,-113.75,0.1164,0,3.13847517967224,-0.0775897055864334,2.43202975980239e-07
46.25,-113.75,0.0284,0,3.02659296989441,0.0945365652441978,1.86609113939085e-07
46.15,-113.75,0.0257,0,2.83102917671204,0.0118379900231957,1.50199454651556e-07
46.05,-113.75,0.004,0,2.58607220649719,0.036810465157032,9.3521329347368e-08
42.95,-113.75,0.4111,0,3.33218169212341,0.00438579404726624,-1.13403615387142e-07
42.75,-113.75,7.0469,0,2.78244137763977,0.000694112852215767,-3.66878538216042e-07
42.65,-113.75,0.0763,0,2.26706266403198,0.00381463905796409,-4.71756180786542e-07
42.45,-113.75,6.3147,0,1.88214564323425,-0.0322787314653397,-1.41237393336269e-07
42.35,-113.75,7.2388,0,2.09175515174866,-0.0310417395085096,1.12866558765745e-07
42.25,-113.75,0,0,2.55017256736755,0.00146188051439822,2.20840576048431e-07
46.25,-113.65,0.0021,0,2.95381712913513,-0.0297382511198521,2.76617157624059e-07
46.15,-113.65,0.0503,0,2.82491230964661,-0.018164137378335,2.62556483221488e-07
46.05,-113.65,0.0374,0,2.61961936950684,-0.00136309862136841,1.58309376274701e-07
42.45,-113.65,21.2859,0,1.88214564323425,-0.0322787314653397,-1.41237393336269e-07
42.35,-113.65,3.2247,0,2.09175515174866,-0.0310417395085096,1.12866558765745e-07
42.25,-113.65,0,0,2.55017256736755,0.00146188051439822,2.20840576048431e-07
46.25,-113.55,0.0616,0,2.85414528846741,-0.0567067489027977,3.42257720831185e-07
46.15,-113.55,0.185,0,2.69916200637817,-0.00886060856282711,3.46569379416906e-07
46.05,-113.55,0.0292,0,2.61961936950684,-0.00136309862136841,1.58309376274701e-07
42.95,-113.55,0.0481,0,3.77582168579102,0.010669419541955,-8.6002373222982e-08
42.85,-113.55,0.4631,0,3.49378252029419,0.0127971721813083,-3.03783451727213e-07
42.55,-113.55,1.2166,0,2.37322402000427,-0.00104910740628839,-3.15230408887146e-07
42.45,-113.55,1.1604,0,2.38099002838135,-0.0378471687436104,-7.54089057863894e-08
42.35,-113.55,0.0754,0,2.6546676158905,-0.0590898394584656,1.45867915080089e-07
47.35,-113.45,0.0192,0,5.55986213684082,0.117860808968544,9.18243259206974e-08
46.25,-113.45,0.4499,0,2.85414528846741,-0.0567067489027977,3.42257720831185e-07
46.15,-113.45,0.0687,0,2.69916200637817,-0.00886060856282711,3.46569379416906e-07
46.05,-113.45,0.1536,0.719999969005585,2.56780743598938,0.00270863808691502,2.97757793532583e-07
42.85,-113.45,0.5881,0,3.49378252029419,0.0127971721813083,-3.03783451727213e-07
42.75,-113.45,2.9531,0,3.13851118087769,-0.00302746682427824,-4.20527243250035e-07
42.65,-113.45,2.488,0,2.98390364646912,-0.00991760846227407,-2.77252411251538e-07
42.55,-113.45,0.1506,0,2.98390364646912,-0.00991760846227407,-2.77252411251538e-07
42.45,-113.45,0,0,3.08127498626709,-0.021383149549365,-3.46631097158934e-08
42.35,-113.45,0,0,3.37357926368713,-0.0562459379434586,1.43310757039217e-07
48.05,-113.35,0.0916,0,7.50227642059326,0.15602271258831,-6.38066808278381e-07
47.75,-113.35,0.086,0,6.73855066299438,0.0797900408506393,-5.19839261414745e-07
47.65,-113.35,0,0,6.4136791229248,0.112138271331787,-4.15786928442685e-07
46.25,-113.35,0.0951,0,2.55849695205688,-0.0360042974352837,4.20373481802017e-07
46.15,-113.35,0.0052,0,2.55849695205688,-0.0360042974352837,4.20373481802017e-07
42.75,-113.35,0.1765,0,3.72694873809814,0.0107385562732816,-3.09567440126557e-07
42.65,-113.35,0.412,0,3.68751168251038,0.0059079322963953,-2.14832539313647e-07
42.55,-113.35,0.2667,0,3.87701320648193,0.0191301126033068,-6.30808649759729e-09
42.45,-113.35,0,0,3.08127498626709,-0.021383149549365,-3.46631097158934e-08
42.35,-113.35,0,0,3.37357926368713,-0.0562459379434586,1.43310757039217e-07
48.15,-113.25,0.6556,0,8.34554576873779,0.0168343167752028,-4.60480805486441e-07
47.85,-113.25,0.3374,0,6.97549152374268,0.000311510637402534,-4.89712647322449e-07
47.75,-113.25,0.0079,0,6.73855066299438,0.0797900408506393,-5.19839261414745e-07
46.15,-113.25,0.002,0,2.55849695205688,-0.0360042974352837,4.20373481802017e-07
42.75,-113.25,0,0,3.72694873809814,0.0107385562732816,-3.09567440126557e-07
42.65,-113.25,0,0,3.68751168251038,0.0059079322963953,-2.14832539313647e-07
48.15,-113.15,0.5026,0,8.34554576873779,0.0168343167752028,-4.60480805486441e-07
48.05,-113.15,0.006,0,7.88189125061035,0.0652797743678093,-5.86173541705648e-07
47.95,-113.15,0.554,0,7.38682174682617,0.0414426177740097,-6.0877425767103e-07
47.85,-113.15,0.0137,0,6.97549152374268,0.000311510637402534,-4.89712647322449e-07
46.45,-113.15,0.0339,0,2.68318939208984,-0.0162108801305294,3.20895310323976e-07
46.35,-113.15,0.0827,0,2.55928039550781,0.0379777699708939,3.84445456802496e-07
46.25,-113.15,0.0286,0,2.46369504928589,-0.0262917056679726,4.34339682442442e-07
46.15,-113.15,0.0695,1.08000004291534,2.3922700881958,-0.0170576591044664,3.28569853991212e-07
44.25,-113.15,0.1033,0,3.2061607837677,-0.0726472139358521,-2.45988530878094e-07
42.55,-113.15,0,0,4.59479999542236,0.0203794874250889,-4.74519907811555e-08
47.95,-113.05,0.0409,0,7.69153118133545,0.0585744790732861,-4.07354264098103e-07
44.35,-113.05,2.6535,0,3.22873044013977,-0.0645246803760529,-3.58129170763277e-07
